source_controller,annotation,cluster,namespace,ingress,valor,funcionalidade,apisix_plugin,apisix_config,suporte,observacoes,jira_card
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,faq-app,faq-app-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,faq-public,faq-public-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,frontend,frontend-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,gupshup-partner-proxy,gupshup-partner-proxy-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,import-contacts,import-contacts-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,instagram,instagram-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-counter-contact-service,mis-counter-contact-service-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-counter-conversation-service,mis-counter-conversation-service-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-counter-message-service,mis-counter-message-service-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-counter-validate-service,mis-counter-validate-service-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-observable-producer,mis-observable-producer-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-plan-features-hub,mis-plan-features-hub-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-rollouts-hub,mis-rollouts-hub-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-rollouts-hub,mis-rollouts-hub-ingress-grpc,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,mis-services-gupshup,mis-services-gupshup-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,public-api,public-api-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,push-notification,push-notification-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,self-hiring,self-hiring-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,shortener,shortener-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,shortener-worker,shortener-worker-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,socket-manager,socket-manager-ingress,0,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,sso,sso-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,default,ip-check-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,devlauncher,devlauncher-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,email,email-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,outlook,outlook-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,devhub,devhub-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,integrations,integrations-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,rd-webhooks,rd-webhooks-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/retries,rd-conversas-stg-01__services-gke-usc1-rd-conversas-stg-01,rd-webhooks-app,rd-webhooks-app-ingress,5,Número de tentativas em caso de falha no upstream,configuração do upstream,upstream: retries,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,account-onboarding-service,account-onboarding-service-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,automation-api,automation-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,automation-external,automation-external-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,broadcast-channels,broadcast-channels-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,brokers,brokers-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,brokers,brokers-ingress-grpc,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,business-management,business-management-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,calls-management,calls-management-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,academy,academy-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,admin,admin-api,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,admin,admin-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,admin-app,admin-app-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,analytic-api,analytic-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,megasac,megasac-api,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,megasac,megasac-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,mid-billing,mid-billing-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,tai,tai-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,telegram,telegram-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,updates,updates-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,webstorage,webstorage-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,counter-session,counter-session-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,customer-management,customer-management-api-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,faq,faq-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,faq-app,faq-app-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,faq-public,faq-public-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,frontend,frontend-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,import-contacts,import-contacts-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,instagram,instagram-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,mis-counter-contact-service,mis-counter-contact-service-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
kong,konghq.com/write-timeout,rd-conversas-prd-01__services-gke-usc1-rd-conversas-prd-01,mis-counter-conversation-service,mis-counter-conversation-service-ingress,600000,Timeout de envio da requisição ao upstream (ms),configuração do upstream,upstream: send_timeout,Completo,,
